,user,id,created_at,text
108,StretEndArising,13865781175,2010-05-12 18:44:07,Anyone watching Europa League final Fulham v Atletico want an in match discussion? http://bit.ly/apmWtm #mufc #united #football
109,twittil,13867082372,2010-05-12 19:15:12,"Sergio Aguero looks promising...watchin him for the first time,yes...got good skills...worth a buy #United #Mufc"
110,ManUnited_FFC,13867178015,2010-05-12 19:17:22,Arguably United’s most important DEAL to seal this summer: Sir Alex Ferguson’s best signing this s... http://bit.ly/bkqzW9 #mufc #manunited
111,jolayemi,13867679446,2010-05-12 19:29:08,"Oh is he?RT @twittil: Sergio Aguero looks promising...watchin him for the first time,yes...got good skills...worth a buy #United #Mufc"
112,_Rob_B,13868773090,2010-05-12 19:54:46,@Dublin16 I always use the hashtags #manutd or #mufc ...tis the most popular with utd fans x
113,ABbritabroad,13869204106,2010-05-12 20:04:43,This Athletico Madrid 19-year old World Cup selected goalkeeper David de Gea looks like a great talent. Sign him up Sir Alex! #mufc
114,DarthShayan,13870850559,2010-05-12 20:42:38,"Schweinssteiger, krasic and mehmet ozil are top creative central midfielders that utd could use. I suggest going for ozil.  #mufc"
115,kyliewilson,13871984532,2010-05-12 21:08:12,Why wasn't Forlan this good when he was playing for us? #mufc
116,DTguardian,13872016156,2010-05-12 21:08:51,Why couldn't Diego Forlan do this for #mufc? He was so poor at OT I can remember the Daily Mirror comparing him to Norman Wisdom . .
117,sameer7,13872047539,2010-05-12 21:09:32,"Sad to see Fulham not to win the final but happy to see ex red, Diego (Scouse Busting) Forlan score 2 goals in the final! Oh yeah! #mufc"
118,GomoLeb,13872222713,2010-05-12 21:13:24,"Diego Forlan does it again for #atleti, How come he never did this for #mufc?!?"
119,stewbrown,13872239506,2010-05-12 21:13:46,@DTguardian:Why couldn't Diego Forlan do this for #mufc? He was so poor at OT I can remember the Daily Mirror comparing him to Norman Wisdom
120,RedIrish74,13872506151,2010-05-12 21:19:31,Diego nevelend and greenin 3 ex #united player win played in final. #UNITED #Mufc
121,ManUtdOT,13872696909,2010-05-12 21:23:35,"@lilyroseallen I know how you felt, I was in Rome last year, gutted :-( #fulhamfc #MUFC"
122,chrislovescass,13872800449,2010-05-12 21:25:51,Any other #United fans who want Forlan back at the club now he's established in Europe? #manutd #mufc #manunited #manchesterunited I do.
123,RedIrish74,13872809319,2010-05-12 21:26:03,Excuse my spelling errors usin me phone to tweet keys are small and im locked #UNITED #united #Mufc she has me watchin #criminalminds now:-(
124,dexter_mm,13872969949,2010-05-12 21:29:33,Ferguson firma a DeGea !! #MUFC
125,istiaque_emu,13877203522,2010-05-12 22:59:32,Didnt know Valencia had a knee operation.  Should be fit for the next season though. #MUFC #ManUtd
126,jamiebolland,13877299348,2010-05-12 23:01:18,"Gutted for #Fulham, and is wondering why Forlan was never that good for  #MUFC"
127,istiaque_emu,13877733655,2010-05-12 23:09:56,"IF #Mexico 's last WC game is on 22nd June, whats the chance Chicharito will join us for the USA tour? Or later at Mexico? #ManUtd #MUFC"
128,hdkzii,13879384112,2010-05-12 23:43:03,"oh how I wish Forlan was still with us, scoring goals on crucial matches... #MUFC"
129,Rev_Tim,13879473317,2010-05-12 23:44:48,@hdkzii why do so many people forget that Forlan just couldn't cut it in England? #MUFC
130,Rev_Tim,13879555318,2010-05-12 23:46:24,@KDill_MUFC yes.... the transfer window doesn't open until July 1 #mufc
131,hdkzii,13879708743,2010-05-12 23:49:27,coz he's completely a different player now? RT @Rev_Tim: why do so many people forget that Forlan just couldn't cut it in England? #MUFC
132,Rev_Tim,13879823698,2010-05-12 23:51:43,"@hdkzii not really, his best season in Spain was his first #MUFC"
