,user,id,created_at,text
73,USEmbHell,865654634743865349,2017-05-19 19:45:22,"Поддержи. Надень носки

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=ksE4aBz2RfE …"
74,actionScript3,865655797736460289,2017-05-19 19:49:59,#GeorgeHarrison Bangladesh http://youtu.be/VPRwzB_1YEk  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/f0XjWeooIE
75,smi1info,865655812256964608,2017-05-19 19:50:03,https://smi1.info/14676-pogoda-prevratila-stolichnye-dorogi-v-katok.html … Погода превратила столичные дороги в каток #news #новости #видео #smi1 #СМИ1pic.twitter.com/VqRFEF9y81
76,PhotoVideoBy,865655815251808256,2017-05-19 19:50:04,"Новое #видео #видеограф Сергей Чеча #Минск (выезд: Прага, Львов), событие, репортаж, экспресс-монтаж, sde Подробнее: https://photo-video.by/video/view/14340 …pic.twitter.com/kXMzUrvI6H"
77,actionScript3,865657559365156864,2017-05-19 19:56:59,Rehearsing Rachmaninoff Concerto #3 @ValLisitsa https://youtu.be/1TOThTUBRCI  #MusicVideo #Музыка #Видео #Classicalpic.twitter.com/677tweTcjI
78,USEmbHell,865658559157096448,2017-05-19 20:00:58,"Нужны ли Россия и США друг другу. Железная логика 30.01.17 ч7

#видео #политика #экономика #правительство #религияhttps://www.youtube.com/watch?v=2rW5h9K0AOY …"
79,Vatnik1967,865659224734527488,2017-05-19 20:03:37,В ЛНР задержана украинская ДРГ http://colonelcassad.livejournal.com/3427657.html?utm_source=twsharing&utm_medium=social … #видео #МГБЛНР #войнанаУкраине #ГУРМОУ #Украина #терроризм #Пасечник #Новороссия
80,actionScript3,865659321060737024,2017-05-19 20:03:59,#SmallFaces - Itchycoo Park http://youtu.be/4E_OOEkey0Q  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/c44aU2lvyx
81,TimkrTimkrov,865659349305143296,2017-05-19 20:04:06,"Повоняют и успокоятся (С), Зорян и Шкиряк http://peremogi.livejournal.com/28920043.html?utm_source=twsharing&utm_medium=social … #насралося #страна404 #видео"
82,pemexOber,865660511727177729,2017-05-19 20:08:43,#видео Город тусклых огней http://dlvr.it/PBTbTb  #фильмыpic.twitter.com/ENEgEuAM2Y
83,pemexOber,865660522078756866,2017-05-19 20:08:46,#видео Балканский рубеж http://dlvr.it/PBTbb5  #фильмыpic.twitter.com/QxQ8zUF69i
84,Art_Erotica_HD,865660930071420928,2017-05-19 20:10:23,Смотреть Эротические Фильмы Кино Сериалы Онлайн 720p 1080p HD FullHD  / #Эротика #Видео #Пошлое #Кино #Фильм #Сек..https://vk.cc/6F71Z6 
85,actionScript3,865661082475655168,2017-05-19 20:10:59,#GeorgeHarrison - When We Was Fab https://www.youtube.com/watch?v=AVu6nPTVbBQ … #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/HGQQHqpwN2
86,TimkrTimkrov,865662154011271168,2017-05-19 20:15:15,Мой медведь http://peremogi.livejournal.com/28923304.html?utm_source=twsharing&utm_medium=social … #видео #крутитьнаждак
87,USEmbHell,865662190996422657,2017-05-19 20:15:24,"Вернет ли Навальный деньги тем, кто верил в его президентство? (РАКЕТА.News)

#видео #политика #экономикаhttps://www.youtube.com/watch?v=DvrtpFMlb9g …"
88,actionScript3,865662844335009792,2017-05-19 20:17:59,#TommyJames & #THESHONDELLS - CRIMSON AND CLOVER http://youtu.be/7tkXtMnSi64  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/EccvMYw5vZ
89,actionScript3,865663345961168896,2017-05-19 20:19:59,DANCE THE TANGO from @marlamase SPEAK DELUXE ALBUM https://youtu.be/BRhUfLiW3fY  #MusicVideo #Музыка #Видео
90,dimon197827,865664328384487424,2017-05-19 20:23:53,Куда идут десятки миллионов?! Как известная секта одурманивает украинцев. http://peremogi.livejournal.com/28920905.html?utm_source=twsharing&utm_medium=social … #видео #насралося #страна404
91,Fedora73Danil,865664379533967360,2017-05-19 20:24:06,"Штирлиц шел по городу. Вдруг на него упал кирпич.
    - Вот тебе раз! - подумал Штирлиц.
    -... #Анекдот #Шутка #Юмор #Видео #Фото"
92,actionScript3,865664605678448641,2017-05-19 20:24:59,#GeorgeHarrison - Crackerbox Palace http://youtu.be/IOvnG-WTDXw  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/2Wqw4K327k
93,USEmbHell,865665969775136768,2017-05-19 20:30:25,"Второй этап тактического российско-сербско-белорусского учения «Славянское братство–2016»

#видео #политикаhttps://www.youtube.com/watch?v=DMSfNkq9Pgc …"
94,actionScript3,865666367294513156,2017-05-19 20:31:59,#TommyRoe - Dizzy http://youtu.be/kCDPlU6ioZU  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/Jljxd8MJm2
95,actionScript3,865668128893743104,2017-05-19 20:38:59,#Santana - Soul Sacrifice 1969 #Woodstock http://youtu.be/AqZceAQSJvc  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/LTUsHBSrCC
96,postlive_net,865668404937723904,2017-05-19 20:40:05,Эвакуатор своими сила #видео #интересное #postlive_net #изинтернета #посты #статьяhttps://postlive.net/lenta/evakuator-svoimi-sila.99051/ …
97,USEmbHell,865669723995987968,2017-05-19 20:45:20,"Михеев. Почему Россия не прекращает торговлю с Украиной. Интервью 09.03.17 ч6

#видео #политика #экономикаhttps://www.youtube.com/watch?v=SD-TdurhSwA …"
98,actionScript3,865669890522394625,2017-05-19 20:45:59,#IronButterfly - In-A-Gadda-Da-Vida http://youtu.be/9sXvop_lggA  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/BXaRLVZLGL
99,5tv,865670779672952833,2017-05-19 20:49:31,Первое видео с места мощного пожара на окраине Петергофа http://www.5-tv.ru/news/128905/  #Видео #Петергоф #пожарpic.twitter.com/jfXk3F0WB6
100,actionScript3,865671652016877569,2017-05-19 20:52:59,#BuddyHolly - Everyday http://youtu.be/ty31QY5ZGHo  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/TcIVen4amW
101,Stolyarchuk92,865672448565420033,2017-05-19 20:56:09,#Видео #Узбекистан Жители засняли НЛО в небе над Ташкентомpic.twitter.com/YA0BwhHsf9
102,m_mullina,865672784130617344,2017-05-19 20:57:29,"Взрыв в Сочи 19 мая 2017: видео, причины, подробности
#новости #происшествия #Сочи #взрыв #видео
https://chto-proishodit.ru/articles/2017/05/19/133740076029.html …pic.twitter.com/sGRDQSxgAy"
103,actionScript3,865673413712646145,2017-05-19 20:59:59,#DeepPurple - Child in Time http://youtu.be/1slq_FwRN8o  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/JGSoWjpIzI
104,rankstr_RU,865673453801791488,2017-05-19 21:00:09,"Все материалы - Московский Комсомолец: Мария Максакова, похудевшая на 12 килограммов, п... #Видео #Общество http://rankstr.com/item/13474386/tw …pic.twitter.com/02lBQh8obB"
105,actionScript3,865673713722695680,2017-05-19 21:01:11,#DogandBeth on the Hunt TV Theme Song by RIP @BillZucker http://youtu.be/hHhRjxbjwiI  #MusicVideo #Музыка #Видео #TeamZucker
106,USEmbHell,865674037707538432,2017-05-19 21:02:28,"Надя приехала. Странная история + English Subtitles

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=GKj9Yk8ynZQ …"
107,actionScript3,865674395821277185,2017-05-19 21:03:54,... Piece of Peace (Official Music Video) @MarlaMase & The @TomasDoncker Band https://youtu.be/nF8JxjTXizc  #MusicVideo #Музыка #Видео
108,actionScript3,865674844590850048,2017-05-19 21:05:41,http://youtu.be/BIFlPz8BpDk  #MusicVideo #Музыка #Видео RIP @BillZucker @shannonleetweed @genesimmons #TeamZuckerpic.twitter.com/oa3mQsJIcX
109,15_igr,865675932715147264,2017-05-19 21:10:00,#Dead by Daylight - ПЕРВЫЙ ПРЕСТИЖ ДОКТОРА! #Androidигры #ВИДЕО #игры #ИгрынаАндроид #Онлайнфлешигры http://15-igr.ru/2017/05/download-and-video-games/dead-by-daylight-pervyi-prestij-doktora.html …pic.twitter.com/4ovYZS4uC6
110,briliant40,865676018417356801,2017-05-19 21:10:20,Музыка Евреи веселятся Видео #видео http://newrezume.org/news/2017-05-20-21155 …
111,actionScript3,865676605984825345,2017-05-19 21:12:41,#EverlyBrothers All I Have To Do Is Dream http://youtu.be/YAE7j4ZuD7Q  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/AjfIy52ofK
112,AlekseyV1983,865677002522726400,2017-05-19 21:14:15,"#поиск #пропал #помогитенайти #репост #регистратор #камер #фото #видео #россия #спб
https://vk.com/wall773768_800 
https://vk.com/club121435340 pic.twitter.com/5U84Mm7bqO"
113,USEmbHell,865677294714720256,2017-05-19 21:15:25,"Сергей Михеев. Железная логика. Полный эфир 03.04.17

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=l8hO7c06mDk …"
114,golos_derevni,865678310507921413,2017-05-19 21:19:27,#Киров #news #Вятка Жители засняли НЛО в небе над Ташкентом #видео #узбекистан
115,actionScript3,865678367546155008,2017-05-19 21:19:41,#Europe The Final Countdown http://youtu.be/9jK-NcRmVcw  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/zCmVtVlErA
116,smi1info,865678461691543552,2017-05-19 21:20:03,https://smi1.info/14550-quot-itogi-dnya-quot-11-maya-2017-goda.html … &quot;Итоги дня&quot;. 11 мая 2017 года #news #новости #видео #smi1 #СМИ1pic.twitter.com/C5l0wqVbzu
117,novosteycom,865678951083126784,2017-05-19 21:22:00,В #Kievсовете произошла потасовка между активистами и охраной #видео http://novostey.com/politic/news795633.html … #ua
118,Laspbru,865679874207428608,2017-05-19 21:25:40,Мой медведь http://peremogi.livejournal.com/28923304.html?utm_source=twsharing&utm_medium=social … #видео #крутитьнаждак
